0.058926,0,0
0.097769,0.051131,0.051131
0.12508,0.07231,0.07231
0.14742,0.088561,0.088561
0.16679,0.10226,0.10226
0.18413,0.11433,0.11433
0.19998,0.12524,0.12524
0.21466,0.13528,0.13528
0.2284,0.14462,0.14462
0.24135,0.15339,0.15339
0.25365,0.16169,0.16169
0.26538,0.16958,0.16958
0.27661,0.17712,0.17712
0.2874,0.18436,0.18436
0.2978,0.19131,0.19131
0.30785,0.19803,0.19803
0.31758,0.20452,0.20452
0.32702,0.21082,0.21082
0.3362,0.21693,0.21693
0.34513,0.22287,0.22287
0.35384,0.22866,0.22866
0.36234,0.23431,0.23431
0.37064,0.23983,0.23983
0.37877,0.24522,0.24522
0.38672,0.25049,0.25049
0.39451,0.25565,0.25565
0.40215,0.26072,0.26072
0.40965,0.26568,0.26568
0.41701,0.27056,0.27056
0.42424,0.27535,0.27535
0.43136,0.28006,0.28006
0.43836,0.28469,0.28469
0.44525,0.28924,0.28924
0.45203,0.29373,0.29373
0.45871,0.29814,0.29814
0.4653,0.3025,0.3025
0.47179,0.30679,0.30679
0.4782,0.31102,0.31102
0.48452,0.31519,0.31519
0.49076,0.31931,0.31931
0.49693,0.32338,0.32338
0.50301,0.3274,0.3274
0.50903,0.33137,0.33137
0.51497,0.33529,0.33529
0.52085,0.33916,0.33916
0.52666,0.343,0.343
0.53241,0.34679,0.34679
0.53809,0.35054,0.35054
0.54372,0.35425,0.35425
0.54929,0.35792,0.35792
0.5548,0.36155,0.36155
0.56026,0.36515,0.36515
0.56566,0.36871,0.36871
0.57102,0.37224,0.37224
0.57632,0.37573,0.37573
0.58158,0.3792,0.3792
0.58679,0.38263,0.38263
0.59195,0.38603,0.38603
0.59707,0.3894,0.3894
0.60215,0.39274,0.39274
0.60718,0.39606,0.39606
0.61217,0.39935,0.39935
0.61712,0.40261,0.40261
0.62204,0.40584,0.40584
0.62691,0.40905,0.40905
0.63174,0.41223,0.41223
0.63654,0.41539,0.41539
0.64131,0.41853,0.41853
0.64603,0.42164,0.42164
0.65073,0.42473,0.42473
0.65539,0.42779,0.42779
0.66002,0.43084,0.43084
0.66461,0.43386,0.43386
0.66917,0.43686,0.43686
0.67371,0.43985,0.43985
0.67821,0.44281,0.44281
0.68268,0.44575,0.44575
0.68712,0.44867,0.44867
0.69154,0.45158,0.45158
0.69593,0.45446,0.45446
0.70029,0.45733,0.45733
0.70462,0.46018,0.46018
0.70892,0.46301,0.46301
0.7132,0.46583,0.46583
0.71746,0.46862,0.46862
0.72169,0.4714,0.4714
0.72589,0.47417,0.47417
0.73007,0.47692,0.47692
0.73423,0.47965,0.47965
0.73836,0.48237,0.48237
0.74247,0.48507,0.48507
0.74656,0.48776,0.48776
0.75063,0.49043,0.49043
0.75467,0.49309,0.49309
0.75869,0.49573,0.49573
0.76269,0.49836,0.49836
0.7644,0.50443,0.50098
0.76611,0.51043,0.50358
0.76782,0.51636,0.50617
0.76952,0.52222,0.50875
0.77121,0.52801,0.51131
0.77291,0.53375,0.51386
0.7746,0.53942,0.5164
0.77628,0.54503,0.51892
0.77796,0.55059,0.52144
0.77964,0.55609,0.52394
0.78132,0.56153,0.52643
0.78299,0.56693,0.5289
0.78466,0.57227,0.53137
0.78632,0.57756,0.53382
0.78798,0.58281,0.53627
0.78964,0.58801,0.5387
0.79129,0.59316,0.54112
0.79294,0.59827,0.54353
0.79459,0.60333,0.54593
0.79623,0.60836,0.54832
0.79787,0.61334,0.5507
0.79951,0.61828,0.55307
0.80114,0.62318,0.55542
0.80277,0.62805,0.55777
0.8044,0.63288,0.56011
0.80602,0.63767,0.56244
0.80764,0.64242,0.56476
0.80926,0.64714,0.56707
0.81087,0.65183,0.56937
0.81248,0.65648,0.57166
0.81409,0.6611,0.57394
0.8157,0.66569,0.57622
0.8173,0.67024,0.57848
0.81889,0.67477,0.58074
0.82049,0.67926,0.58298
0.82208,0.68373,0.58522
0.82367,0.68816,0.58745
0.82525,0.69257,0.58967
0.82684,0.69695,0.59188
0.82842,0.70131,0.59409
0.82999,0.70563,0.59628
0.83157,0.70993,0.59847
0.83314,0.71421,0.60065
0.8347,0.71845,0.60283
0.83627,0.72268,0.60499
0.83783,0.72688,0.60715
0.83939,0.73105,0.6093
0.84095,0.7352,0.61144
0.8425,0.73933,0.61357
0.84405,0.74344,0.6157
0.8456,0.74752,0.61782
0.84714,0.75158,0.61993
0.84868,0.75562,0.62204
0.85022,0.75963,0.62413
0.85176,0.76363,0.62622
0.85329,0.7676,0.62831
0.85482,0.77156,0.63039
0.85635,0.77549,0.63246
0.85787,0.77941,0.63452
0.8594,0.7833,0.63658
0.86092,0.78718,0.63863
0.86243,0.79103,0.64067
0.86395,0.79487,0.64271
0.86546,0.79869,0.64474
0.86697,0.80249,0.64676
0.86847,0.80628,0.64878
0.86998,0.81004,0.65079
0.87148,0.81379,0.6528
0.87298,0.81752,0.6548
0.87447,0.82124,0.65679
0.87597,0.82493,0.65878
0.87746,0.82861,0.66076
0.87895,0.83228,0.66273
0.88043,0.83593,0.6647
0.88192,0.83956,0.66667
0.8834,0.84318,0.66862
0.88488,0.84678,0.67058
0.88635,0.85037,0.67252
0.88783,0.85394,0.67446
0.8893,0.85749,0.6764
0.89077,0.86103,0.67833
0.89223,0.86456,0.68025
0.8937,0.86807,0.68217
0.89516,0.87157,0.68409
0.89662,0.87506,0.68599
0.89807,0.87853,0.6879
0.89953,0.88199,0.68979
0.90098,0.88543,0.69169
0.90243,0.88886,0.69357
0.90388,0.89228,0.69546
0.90532,0.89568,0.69733
0.90676,0.89907,0.69921
0.90821,0.90245,0.70107
0.90964,0.90582,0.70294
0.91108,0.90917,0.70479
0.91251,0.91251,0.70664
0.91394,0.91394,0.71216
0.91537,0.91537,0.71763
0.9168,0.9168,0.72306
0.91823,0.91823,0.72845
0.91965,0.91965,0.7338
0.92107,0.92107,0.73911
0.92249,0.92249,0.74438
0.9239,0.9239,0.74962
0.92532,0.92532,0.75482
0.92673,0.92673,0.75998
0.92814,0.92814,0.76511
0.92954,0.92954,0.77021
0.93095,0.93095,0.77527
0.93235,0.93235,0.7803
0.93375,0.93375,0.78529
0.93515,0.93515,0.79026
0.93655,0.93655,0.79519
0.93794,0.93794,0.8001
0.93934,0.93934,0.80497
0.94073,0.94073,0.80982
0.94212,0.94212,0.81463
0.9435,0.9435,0.81942
0.94489,0.94489,0.82418
0.94627,0.94627,0.82891
0.94765,0.94765,0.83362
0.94903,0.94903,0.83829
0.9504,0.9504,0.84295
0.95178,0.95178,0.84757
0.95315,0.95315,0.85218
0.95452,0.95452,0.85675
0.95589,0.95589,0.86131
0.95726,0.95726,0.86584
0.95862,0.95862,0.87034
0.95998,0.95998,0.87482
0.96134,0.96134,0.87928
0.9627,0.9627,0.88372
0.96406,0.96406,0.88814
0.96542,0.96542,0.89253
0.96677,0.96677,0.8969
0.96812,0.96812,0.90125
0.96947,0.96947,0.90558
0.97082,0.97082,0.90989
0.97216,0.97216,0.91418
0.97351,0.97351,0.91845
0.97485,0.97485,0.9227
0.97619,0.97619,0.92693
0.97753,0.97753,0.93114
0.97886,0.97886,0.93533
0.9802,0.9802,0.9395
0.98153,0.98153,0.94365
0.98286,0.98286,0.94779
0.98419,0.98419,0.95191
0.98552,0.98552,0.95601
0.98684,0.98684,0.96009
0.98817,0.98817,0.96416
0.98949,0.98949,0.9682
0.99081,0.99081,0.97224
0.99213,0.99213,0.97625
0.99344,0.99344,0.98025
0.99476,0.99476,0.98423
0.99607,0.99607,0.9882
0.99738,0.99738,0.99215
0.99869,0.99869,0.99608
1,1,1
